Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
462,43:45,,Rie MITSUMORI,1974-10-26,JPN,1,Kobe (JPN),1998-01-25,1130,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2625.0,JPN,23.0,1998
462,43:45,,Inês HENRIQUES,1980-05-01,POR,1,Seia (POR),2006-07-22,1130,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2625.0,POR,26.0,2006
462,43:45,,Rimma MAKAROVA,1963-07-18,RUS,7,"Adler, Sochi (RUS)",1997-02-09,1130,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2625.0,RUS,33.0,1997
54,43:45,,Bingjie JIN,1971-06-03,CHN,3,"New York, NY (USA)",1987-05-03,1130,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2625.0,USA,15.0,1987
462,43:45,,Katarzyna RADTKE,1969-08-31,POL,4,La Coruña (ESP),1996-04-20,1130,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2625.0,ESP,26.0,1996
467,43:46,,Norica CÎMPEAN,1972-03-22,ROU,12,Dudince (SVK),1998-04-25,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2626.0,SVK,26.0,1998
467,43:46,,Natalya SERBINENKO,1959-01-27,URS,4,L'Hospitalet (ESP),1989-05-27,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2626.0,ESP,30.0,1989
469,43:47,,Yinghua TANG,1973-05-18,CHN,9,Shenzhen (CHN),1993-02-18,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,CHN,19.0,1993
469,43:47,,Elisabetta PERRONE,1968-07-09,ITA,7,"Olympiastadion, Helsinki (FIN)",1994-08-09,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,FIN,26.0,1994
469,43:47,,Hong LIU,1987-05-12,CHN,2,Kraków (POL),2010-05-29,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,POL,23.0,2010
55,43:47,,Susana FEITOR,1975-01-28,POR,8,"Olympiastadion, Helsinki (FIN)",1994-08-09,1129,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2627.0,FIN,19.0,1994
469,43:47,,Yelena NIKOLAYEVA,1966-02-01,RUS,7,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-14,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,GER,27.0,1993
469,43:47,,Kristina MAVLETOVA,1998-09-28,RUS,2,Podolsk (RUS),2019-05-03,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,RUS,20.0,2019
469,43:47,,Anita LIEPIŅA,1967-11-17,LAT,2,Aizpute (LAT),2000-07-21,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,LAT,32.0,2000
469,43:47,,Susana FEITOR,1975-01-28,POR,8,"Olympiastadion, Helsinki (FIN)",1994-08-09,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,FIN,19.0,1994
469,43:47,,Lisa BARBIERI,1978-05-18,ITA,1,Fiera di Primiero (ITA),2001-08-18,1129,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2627.0,ITA,23.0,2001
477,43:48,,Sonata MILUŠAUSKAITĖ,1973-08-21,LTU,1,Alytus (LTU),1995-05-20,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2628.0,LTU,21.0,1995
477,43:48,,Yan ZANG,1983-12-13,CHN,3,Yangzhou (CHN),2003-04-12,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2628.0,CHN,19.0,2003
56,43:49,,Vera SOKOLOVA,1987-06-23,RUS,3,"Adler, Sochi (RUS)",2006-02-19,1128,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2629.0,RUS,18.0,2006
479,43:49,,Anikó SZEBENSZKY,1965-08-12,HUN,3,Békéscsaba (HUN),1995-04-02,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,HUN,29.0,1995
479,43:49,,Na SHI,1981-02-17,CHN,4,Yangzhou (CHN),2003-04-12,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,CHN,22.0,2003
479,43:49,,Kjersti TYSSE-PLÄTZER,1972-01-18,NOR,9,"Népstadion, Budapest (HUN)",1998-08-20,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,HUN,26.0,1998
479,43:49,,Olimpiada IVANOVA,1970-08-29,RUS,1,Balassagyarmat (HUN),1995-09-23,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,HUN,25.0,1995
479,43:49,,Vera SOKOLOVA,1987-06-23,RUS,3,"Adler, Sochi (RUS)",2006-02-19,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,RUS,18.0,2006
479,43:49,,Beatriz PASCUAL,1982-05-09,ESP,5,La Coruña (ESP),2011-09-17,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,ESP,29.0,2011
479,43:49,,Vera MAKOLOVA-NACHARKINA,1966-02-17,RUS,8,"Adler, Sochi (RUS)",1997-02-09,1128,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2629.0,RUS,31.0,1997
486,43:50,,Olimpiada IVANOVA,1970-08-29,RUS,1,Balassagyarmat (HUN),1994-09-27,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,HUN,24.0,1994
486,43:50,,Francisca MARTÍNEZ,1966-10-04,MEX,5,Eisenhüttenstadt (GER),1995-05-14,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,GER,28.0,1995
486,43:50,,Santa COMPAGNONI,1963-11-13,ITA,13,Dudince (SVK),1998-04-25,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,SVK,34.0,1998
486,43:50,,Yekaterina MEDVEDEVA,1994-03-29,RUS,1,Sochi (RUS),2013-02-24,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,RUS,18.0,2013
486,43:50,,Laura GARCÍA-CARO,1995-04-16,ESP,3,Madrid (ESP),2022-05-16,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,ESP,27.0,2022
486,43:50,,Norica CÎMPEAN,1972-03-22,ROU,2,Craiova (ROU),2006-03-04,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,ROU,33.0,2006
486,43:50,,Tatyana KOROTKOVA,1980-04-24,RUS,6,Saransk (RUS),2009-09-19,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,RUS,29.0,2009
486,43:50,,Anikó SZEBENSZKY,1965-08-12,HUN,2,Békéscsaba (HUN),1997-04-06,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,HUN,31.0,1997
486,43:50,,Margarita NAZAROVA,1976-03-23,RUS,9,"Adler, Sochi (RUS)",1997-02-09,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,RUS,20.0,1997
486,43:50,,Yelena GRUZINOVA,,RUS,9,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,USA,,1996
486,43:50,,Chunfang SUN,1977-03-01,CHN,2,Shanghai (CHN),1997-10-19,1127,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2630.0,CHN,20.0,1997
57,43:50,,Yekaterina MEDVEDEVA,1994-03-29,RUS,1,Sochi (RUS),2013-02-24,1127,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2630.0,RUS,18.0,2013
497,43:51,,Rossella GIORDANO,1972-12-01,ITA,2,Lloret de Mar (ESP),2005-04-10,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2631.0,ESP,32.0,2005
497,43:51,,Ayşe TEKDAL,1999-10-28,TUR,1,Batman (TUR),2022-03-12,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2631.0,TUR,22.0,2022
58,43:52,,Dandan DUAN,1995-05-23,CHN,1,Changbaishan (CHN),2014-09-12,1126,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2632.0,CHN,19.0,2014
58,43:52,,Sabine ZIMMER-KRANTZ,1981-02-06,GER,12,Eisenhüttenstadt (GER),1999-05-08,1126,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2632.0,GER,18.0,1999
499,43:52,,Olga VOLKOVA,1964-11-11,URS,8,Sochi (URS),1991-02-16,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,URS,26.0,1991
499,43:52,,Maya SAZONOVA,1965-05-28,KAZ,20,Poděbrady (CZE),1997-04-19,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,CZE,31.0,1997
499,43:52,,Sabine ZIMMER-KRANTZ,1981-02-06,GER,12,Eisenhüttenstadt (GER),1999-05-08,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,GER,18.0,1999
499,43:52,,Irina TOLSTIK-SUMAK,1965-12-04,URS,3,Moskva (URS),1990-07-29,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,URS,24.0,1990
499,43:52,,Anna LUKYANOVA,1991-04-23,RUS,1,Sochi (RUS),2010-02-21,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,RUS,18.0,2010
499,43:52,,Johanna JACKSON,1985-01-17,GBR,1,Coventry (GBR),2010-03-13,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,GBR,25.0,2010
58,43:52,,Anna LUKYANOVA,1991-04-23,RUS,1,Sochi (RUS),2010-02-21,1126,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2632.0,RUS,18.0,2010
499,43:52,,Dandan DUAN,1995-05-23,CHN,1,Changbaishan (CHN),2014-09-12,1126,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2632.0,CHN,19.0,2014
506,43:53,,Kristina SALTANOVIČ,1975-02-20,LTU,1,Bergen (NOR),2006-06-09,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2633.0,NOR,31.0,2006
506,43:53,,Natalya SPIRIDONOVA,1963-04-06,URS,1,Leningrad (URS),1988-06-11,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2633.0,URS,25.0,1988
506,43:53,,Yelena LESNIKOVA,,URS,2,Novosibirsk (URS),1991-09-15,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2633.0,URS,,1991
506,43:53,,Federica FERRARO,1988-08-18,ITA,1,Katowice (POL),2013-09-07,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2633.0,POL,25.0,2013
510,43:54,,Beatriz PASCUAL,1982-05-09,ESP,4,Erdos (CHN),2012-09-14,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2634.0,CHN,30.0,2012
510,43:54,,Valentina TRAPLETTI,1985-07-12,ITA,1,"Campo Montagna, La Spezia (ITA)",2024-06-30,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2634.0,ITA,38.0,2024
510,43:54,,María VASCO,1975-12-26,ESP,21,Poděbrady (CZE),1997-04-19,1125,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2634.0,CZE,21.0,1997
513,43:55,,Federica FERRARO,1988-08-18,ITA,1,Bacúch (SVK),2013-09-28,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2635.0,SVK,25.0,2013
513,43:55,,Nicole COLOMBI,1995-12-29,ITA,2,Modena (ITA),2020-10-18,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2635.0,ITA,24.0,2020
513,43:55,,Xizhen YANG,2006-03-11,CHN,1,Taicang (CHN),2024-03-03,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2635.0,CHN,17.0,2024
513,43:55,,Natalya MISYULYA,1966-04-14,BLR,10,"Népstadion, Budapest (HUN)",1998-08-20,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2635.0,HUN,32.0,1998
61,43:55,,Xizhen YANG,2006-03-11,CHN,1,Taicang (CHN),2024-03-03,1124,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2635.0,CHN,17.0,2024
61,43:55,,Wang YUNTAO,1978-07-01,CHN,22,Poděbrady (CZE),1997-04-19,1124,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2635.0,CZE,18.0,1997
513,43:55,,Wang YUNTAO,1978-07-01,CHN,22,Poděbrady (CZE),1997-04-19,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2635.0,CZE,18.0,1997
518,43:56,,Yelena SAYKO,1967-12-24,RUS,8,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-14,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,GER,25.0,1993
518,43:56,,Larisa RAMAZANOVA-KHMELNITSKAYA,1971-09-23,RUS,3,Fukuoka (JPN),1995-09-02,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,JPN,23.0,1995
518,43:56,,María José POVES,1978-03-16,ESP,1,Ejea de los Caballeros (ESP),2010-04-10,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,ESP,32.0,2010
518,43:56,,Yelena PRITUZHALOVA,1989-09-16,RUS,3,Saransk (RUS),2008-06-07,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,RUS,18.0,2008
518,43:56,,Jiecuo DUO,2005-04-13,CHN,2,Taicang (CHN),2024-03-03,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,CHN,18.0,2024
518,43:56,,Valentina TSYBULSKAYA,1968-02-19,BLR,3,Nesvizh (BLR),2005-04-16,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,BLR,37.0,2005
518,43:56,,Olga SURANOVA,1986-12-07,RUS,1,Podolsk (RUS),2009-05-03,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,RUS,22.0,2009
63,43:56,,Yelena PRITUZHALOVA,1989-09-16,RUS,3,Saransk (RUS),2008-06-07,1124,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2636.0,RUS,18.0,2008
518,43:56,,Jinyu WAN,2002-06-28,CHN,3,Huangshan (CHN),2021-03-20,1124,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2636.0,CHN,18.0,2021
63,43:56,,Jiecuo DUO,2005-04-13,CHN,2,Taicang (CHN),2024-03-03,1124,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2636.0,CHN,18.0,2024
63,43:56,,Jinyu WAN,2002-06-28,CHN,3,Huangshan (CHN),2021-03-20,1124,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2636.0,CHN,18.0,2021
526,43:57,,Jemima MONTAG,1998-02-15,AUS,1,"Middle Park, Melbourne (AUS)",2020-11-15,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,AUS,22.0,2020
66,43:57,,Meiling CHEN,2005-05-18,CHN,3,Taicang (CHN),2024-03-03,1123,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2637.0,CHN,18.0,2024
526,43:57,,Meiling CHEN,2005-05-18,CHN,3,Taicang (CHN),2024-03-03,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,CHN,18.0,2024
526,43:57,,Ildikó ILYÉS,1966-08-28,HUN,,Eisenhüttenstadt (GER),1996-05-11,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,GER,29.0,1996
526,43:57,,Kerry SAXBY,1961-06-02,AUS,4,"New York, NY (USA)",1987-05-03,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,USA,25.0,1987
526,43:57,,Yelena NIKOLAYEVA,1966-02-01,URS,5,"New York, NY (USA)",1987-05-03,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,USA,21.0,1987
526,43:57,,Annarita SIDOTI,1969-07-25,ITA,10,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,USA,27.0,1996
526,43:57,,Jane SAVILLE,1974-11-05,AUS,1,Kuala Lumpur (MAS),1998-09-19,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,MAS,23.0,1998
526,43:57,,Kjersti TYSSE-PLÄTZER,1972-01-18,NOR,4,Kraków (POL),2004-06-12,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,POL,32.0,2004
526,43:57,,Anikó SZEBENSZKY,1965-08-12,HUN,6,Eisenhüttenstadt (GER),1998-05-09,1123,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2637.0,GER,32.0,1998
535,43:58,,Tanya HOLLIDAY,1988-09-21,AUS,1,Adelaide (AUS),2012-07-28,1122,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2638.0,AUS,23.0,2012
536,43:59,,Irina SHUSHINA,1986-10-30,RUS,2,Buy (RUS),2012-09-02,1122,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2639.0,RUS,25.0,2012
536,43:59,,María VASCO,1975-12-26,ESP,3,Lloret de Mar (ESP),2005-04-10,1122,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2639.0,ESP,29.0,2005
536,43:59,,Maribel GONCALVES,1978-04-01,POR,3,Seixal (POR),2008-07-19,1122,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2639.0,POR,30.0,2008
536,43:59,,Kerry SAXBY-JUNNA,1961-06-02,AUS,11,"Olympic Stadium, Atlanta, GA (USA)",1996-07-29,1122,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2639.0,USA,35.0,1996
540,44:00,,Annarita SIDOTI,1969-07-25,ITA,1,"Poljud Stadion, Split (CRO)",1990-08-29,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2640.0,CRO,21.0,1990
540,44:00,,Kathrin BOYDE,1970-12-04,GER,23,Poděbrady (CZE),1997-04-19,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2640.0,CZE,26.0,1997
542,44:01,,Brigita VIRBALYTĖ-DIMSIENĖ,1985-02-01,LTU,2,Katowice (POL),2013-09-07,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,POL,28.0,2013
542,44:01,,Valentina PAVLOVA,,RUS,10,Sochi (RUS),1996-04-20,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,RUS,,1996
542,44:01,,María VASCO,1975-12-26,ESP,2,"Paavo Nurmen Stadion, Turku (FIN)",1997-07-10,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,FIN,21.0,1997
542,44:01,,Jolanta DUKURE,1979-09-20,LAT,1,Birstonas (LTU),2007-05-05,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,LTU,27.0,2007
542,44:01,,Jess ROTHWELL,1989-06-18,AUS,1,Melbourne (AUS),2009-02-15,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,AUS,19.0,2009
542,44:01,,Reykhan KAGRAMANOVA,1997-06-01,RUS,2,Voronovo (RUS),2024-06-01,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,RUS,27.0,2024
542,44:01,,Chunjuan XU,1971-02-01,CHN,13,Shenzhen (CHN),1993-02-18,1121,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2641.0,CHN,22.0,1993
549,44:02,,Kerry SAXBY,1961-06-02,AUS,5,"National Stadium, Tokyo (JPN)",1991-08-24,1120,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2642.0,JPN,30.0,1991
549,44:02,,Leonarda YUKHNEVICH,1963-05-01,BLR,8,Eschborn (GER),1993-06-12,1120,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2642.0,GER,30.0,1993
549,44:02,,Svetlana VASILYEVA,1992-07-24,RUS,2,Olhao (POR),2011-05-21,1120,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2642.0,POR,18.0,2011
549,44:02,,Antonella PALMISANO,1991-08-06,ITA,1,"Avenida de Buenos Aires, Guadix (ESP)",2024-02-04,1120,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2642.0,ESP,32.0,2024
549,44:02,,Antonella PALMISANO,1991-08-06,ITA,1,"Gran Via, Madrid (ESP)",2024-10-06,1120,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2642.0,ESP,33.0,2024
67,44:02,,Svetlana VASILYEVA,1992-07-24,RUS,2,Olhao (POR),2011-05-21,1120,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2642.0,POR,18.0,2011
549,44:02,,Qiuyan JIANG,1983-03-14,CHN,5,Yangzhou (CHN),2003-04-12,1120,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2642.0,CHN,20.0,2003
555,44:03,,María Graciela MENDOZA,1963-03-23,MEX,6,"National Stadium, Tokyo (JPN)",1991-08-24,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2643.0,JPN,28.0,1991
555,44:03,,Claudia ŞTEF,1978-02-25,ROU,2,Santa Eulària des Riu (ESP),2009-03-28,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2643.0,ESP,31.0,2009
555,44:03,,Mirna ORTÍZ,1987-02-28,GUA,2,Sevilla (ESP),2020-01-25,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2643.0,ESP,32.0,2020
555,44:03,,Tatyana KOROTKOVA,1980-04-24,RUS,2,Podolsk (RUS),2013-05-09,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2643.0,RUS,33.0,2013
559,44:04,,Elisabetta PERRONE,1968-07-09,ITA,11,"Népstadion, Budapest (HUN)",1998-08-20,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2644.0,HUN,30.0,1998
559,44:04,,Kristina SALTANOVIČ,1975-02-20,LTU,1,Druskininkai (LTU),2009-09-05,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2644.0,LTU,34.0,2009
68,44:04,,Vera SOKOLOVA,1987-06-23,RUS,1,"Adler, Sochi (RUS)",2004-02-08,1119,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2644.0,RUS,16.0,2004
559,44:04,,Vera SOKOLOVA,1987-06-23,RUS,1,"Adler, Sochi (RUS)",2004-02-08,1119,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2644.0,RUS,16.0,2004
562,44:05,,Yefang JI,1996-03-04,CHN,3,Changbaishan (CHN),2014-09-12,1118,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2645.0,CHN,18.0,2014
69,44:05,,Zhenxia MA,1998-08-01,CHN,1,Tianjin (CHN),2017-09-04,1118,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2645.0,CHN,19.0,2017
69,44:05,,Quzong DANZENG,2002-09-10,CHN,4,Huangshan (CHN),2021-03-20,1118,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2645.0,CHN,18.0,2021
69,44:05,,Yefang JI,1996-03-04,CHN,3,Changbaishan (CHN),2014-09-12,1118,10-kilometres-race-walk,race-walks,female,u20,10-kilometres-race-walk,track,2645.0,CHN,18.0,2014
562,44:05,,Jess ROTHWELL,1989-06-18,AUS,3,Kraków (POL),2010-05-29,1118,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2645.0,POL,20.0,2010
562,44:05,,Lyudmila ARKHIPOVA,1980-09-12,RUS,7,Saransk (RUS),2009-09-19,1118,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2645.0,RUS,29.0,2009
562,44:05,,Elisabetta PERRONE,1968-07-09,ITA,14,Dudince (SVK),1998-04-25,1118,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2645.0,SVK,29.0,1998
562,44:05,,Natalya TROFIMOVA,1975-01-17,RUS,10,"Adler, Sochi (RUS)",1997-02-09,1118,10-kilometres-race-walk,race-walks,female,senior,10-kilometres-race-walk,track,2645.0,RUS,22.0,1997
