Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
612,68.04,,Galina MURAŠOVA,1955-12-22,URS,1,Vilnius (LTU),1984-05-08,1220,discus-throw,throws,female,senior,discus-throw,field,68.04,LTU,28.0,1984
619,68.03,,Yarelis BARRIOS,1983-07-12,CUB,1,La Habana (CUB),2012-03-22,1220,discus-throw,throws,female,senior,discus-throw,field,68.03,CUB,28.0,2012
620,68.02,,Irina MESZYNSKI,1962-03-24,GDR,1,Berlin (GER),1988-07-06,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,GER,26.0,1988
620,68.02,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Porto Alegre (BRA),1988-10-22,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,BRA,34.0,1988
620,68.02,,Evelin JAHL,1956-03-28,GDR,1,Cottbus (GER),1981-05-31,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,GER,25.0,1981
620,68.02,,Mariya PETKOVA,1950-11-03,BUL,1,Petrich (BUL),1980-04-02,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,BUL,29.0,1980
620,68.02,,Ellina ZVEREVA,1960-11-16,URS,1,Leselidze (URS),1988-05-17,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,URS,27.0,1988
620,68.02,,Ellina ZVEREVA,1960-11-16,URS,1,Leselidze (URS),1988-05-15,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,URS,27.0,1988
620,68.02,,Irina MESZYNSKI,1962-03-24,GDR,3,Neubrandenburg (GDR),1987-06-11,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,GDR,25.0,1987
620,68.02,,Irina MESZYNSKI,1962-03-24,GDR,2,Berlin (GER),1984-07-15,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,GER,22.0,1984
620,68.02,,Faina MELNIK,1945-06-09,URS,1,Moskva (URS),1974-07-25,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,URS,29.0,1974
620,68.02,,Evelin JAHL,1956-03-28,GDR,2,Potsdam (GDR),1978-08-24,1219,discus-throw,throws,female,senior,discus-throw,field,68.02,GDR,22.0,1978
630,68.0,,Valentina KHARCHENKO,,URS,1,Chelyabinsk (URS),1982-09-03,1219,discus-throw,throws,female,senior,discus-throw,field,68.0,URS,,1982
630,68.0,,Faina MELNIK,1945-06-09,URS,1,Moskva (URS),1974-06-21,1219,discus-throw,throws,female,senior,discus-throw,field,68.0,URS,29.0,1974
630,68.0,,Evelin JAHL,1956-03-28,GDR,1,Nitra (TCH),1978-09-06,1219,discus-throw,throws,female,senior,discus-throw,field,68.0,TCH,22.0,1978
633,67.99,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Luzhniki Stadion, Moskva (RUS)",2013-08-11,1219,discus-throw,throws,female,senior,discus-throw,field,67.99,RUS,23.0,2013
633,67.99,,Dani STEVENS,1988-05-26,AUS,1f1,Wiesbaden (GER),2014-05-10,1219,discus-throw,throws,female,senior,discus-throw,field,67.99,GER,25.0,2014
635,67.98,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Catania (ITA),1984-09-07,1219,discus-throw,throws,female,senior,discus-throw,field,67.98,ITA,30.0,1984
635,67.98,,Valarie ALLMAN,1995-02-23,USA,1f1,"Mike A. Myers Stadium, Austin, TX (USA)",2024-03-29,1219,discus-throw,throws,female,senior,discus-throw,field,67.98,USA,29.0,2024
635,67.98,,Maritza MARTEN,1963-08-16,CUB,1,Schwechat (AUT),1989-06-22,1219,discus-throw,throws,female,senior,discus-throw,field,67.98,AUT,25.0,1989
635,67.98,,Yanfeng LI,1979-05-15,CHN,1f1,Schönebeck (GER),2011-06-05,1219,discus-throw,throws,female,senior,discus-throw,field,67.98,GER,32.0,2011
635,67.98,,Sabine ENGEL,1954-04-21,GDR,1,Berlin (GDR),1977-08-06,1219,discus-throw,throws,female,senior,discus-throw,field,67.98,GDR,23.0,1977
640,67.96,,Sandra PERKOVIĆ,1990-06-21,CRO,1,Split (CRO),2011-02-26,1218,discus-throw,throws,female,senior,discus-throw,field,67.96,CRO,20.0,2011
640,67.96,,Argentina MENIS,1948-07-19,ROU,1,Bucureşti (ROU),1976-05-15,1218,discus-throw,throws,female,senior,discus-throw,field,67.96,ROU,27.0,1976
640,67.96,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Zagreb (CRO),1987-07-13,1218,discus-throw,throws,female,senior,discus-throw,field,67.96,CRO,25.0,1987
643,67.95,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Olympiastadion, München (GER)",2022-08-16,1218,discus-throw,throws,female,senior,discus-throw,field,67.95,GER,32.0,2022
644,67.94,,Mariya PETKOVA,1950-11-03,BUL,2,"Olympic Stadium, Athina (GRE)",1982-09-08,1218,discus-throw,throws,female,senior,discus-throw,field,67.94,GRE,31.0,1982
644,67.94,,Nadezhda KUGAYEVSKIKH,1960-04-19,URS,1,Zaporozhye (URS),1983-09-14,1218,discus-throw,throws,female,senior,discus-throw,field,67.94,URS,23.0,1983
644,67.94,,Maritza MARTEN,1963-08-16,CUB,1,Sofia (BUL),1989-06-04,1218,discus-throw,throws,female,senior,discus-throw,field,67.94,BUL,25.0,1989
644,67.94,,Irina MESZYNSKI,1962-03-24,GDR,2,Halle (GER),1987-06-26,1218,discus-throw,throws,female,senior,discus-throw,field,67.94,GER,25.0,1987
648,67.93,,Valarie ALLMAN,1995-02-23,USA,1,"Drake Stadium, Los Angeles, CA (USA)",2024-05-17,1218,discus-throw,throws,female,senior,discus-throw,field,67.93,USA,29.0,2024
648,67.93,,Bin FENG,1994-04-03,CHN,1,"HOC Stadium, Hangzhou (CHN)",2023-10-01,1218,discus-throw,throws,female,senior,discus-throw,field,67.93,CHN,29.0,2023
650,67.92,,Larisa KOROTKEVICH,1967-01-03,EUN,1q1,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,1218,discus-throw,throws,female,senior,discus-throw,field,67.92,ESP,25.0,1992
650,67.92,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Stadio Olimpico, Roma (ITA)",2015-06-04,1218,discus-throw,throws,female,senior,discus-throw,field,67.92,ITA,24.0,2015
650,67.92,,Yaimé PÉREZ,1991-05-29,CUB,1,"Olympiastadion, Stockholm (SWE)",2017-06-18,1218,discus-throw,throws,female,senior,discus-throw,field,67.92,SWE,26.0,2017
650,67.92,,Faina MELNIK,1945-06-09,URS,1,Moskva (URS),1977-07-28,1218,discus-throw,throws,female,senior,discus-throw,field,67.92,URS,32.0,1977
654,67.91,,Yaimé PÉREZ,1991-05-29,CUB,1,Montreuil-sous-Bois (FRA),2016-06-07,1217,discus-throw,throws,female,senior,discus-throw,field,67.91,FRA,25.0,2016
655,67.9,,Petra SZIEGAUD,1958-10-17,GDR,2,Sofia (BUL),1986-05-31,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,BUL,27.0,1986
655,67.9,,Mariya PETKOVA,1950-11-03,BUL,1,Lage (GER),1984-05-31,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,GER,33.0,1984
655,67.9,,Hilda Elisa RAMOS,1964-09-01,CUB,1,La Habana (CUB),1987-03-14,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,CUB,22.0,1987
655,67.9,,Galina MURAŠOVA,1955-12-22,URS,3,Moskva (URS),1988-09-04,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,URS,32.0,1988
655,67.9,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Praha (TCH),1983-07-24,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,TCH,29.0,1983
655,67.9,,Maritza MARTEN,1963-08-16,CUB,1,La Habana (CUB),1989-05-13,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,CUB,25.0,1989
655,67.9,,Mariya PETKOVA,1950-11-03,BUL,2,"Lenin Stadium, Moskva (URS)",1980-08-01,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,URS,29.0,1980
655,67.9,,Olga CHERNYAVSKAYA,1963-09-17,URS,1,Kiev (URS),1990-07-07,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,URS,26.0,1990
655,67.9,,Valarie ALLMAN,1995-02-23,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",2023-04-01,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,USA,28.0,2023
655,67.9,,Yaimé PÉREZ,1991-05-29,CUB,1,Castellón (ESP),2021-06-29,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,ESP,30.0,2021
655,67.9,,Ilke WYLUDDA,1969-03-28,GER,2,"Estadio Panamericano, La Habana (CUB)",1992-09-27,1217,discus-throw,throws,female,senior,discus-throw,field,67.9,CUB,23.0,1992
666,67.89,,Dani STEVENS,1988-05-26,AUS,2,"Shanghai Stadium, Shanghai (CHN)",2014-05-18,1217,discus-throw,throws,female,senior,discus-throw,field,67.89,CHN,25.0,2014
666,67.89,,Bin FENG,1994-04-03,CHN,1,"Bislett Stadion, Oslo (NOR)",2024-05-30,1217,discus-throw,throws,female,senior,discus-throw,field,67.89,NOR,30.0,2024
668,67.88,,Silvia MADETZKY,1962-06-24,GDR,4,Chania (GRE),1988-05-22,1217,discus-throw,throws,female,senior,discus-throw,field,67.88,GRE,25.0,1988
668,67.88,,Ilke WYLUDDA,1969-03-28,GER,1,Wiesbaden (GER),1996-05-04,1217,discus-throw,throws,female,senior,discus-throw,field,67.88,GER,27.0,1996
670,67.87,,Denia CABALLERO,1990-01-13,CUB,1,La Habana (CUB),2015-05-08,1217,discus-throw,throws,female,senior,discus-throw,field,67.87,CUB,25.0,2015
670,67.87,,Kristin PUDENZ,1993-02-09,GER,2,"Olympiastadion, München (GER)",2022-08-16,1217,discus-throw,throws,female,senior,discus-throw,field,67.87,GER,29.0,2022
672,67.86,,Siyu GU,1993-02-11,CHN,1,Wiesbaden (GER),2013-05-19,1216,discus-throw,throws,female,senior,discus-throw,field,67.86,GER,20.0,2013
672,67.86,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Sports Park Mladost, Zagreb (CRO)",2016-09-06,1216,discus-throw,throws,female,senior,discus-throw,field,67.86,CRO,26.0,2016
674,67.85,,Valarie ALLMAN,1995-02-23,USA,1,"Alexander Stadium, Birmingham (GBR)",2022-05-21,1216,discus-throw,throws,female,senior,discus-throw,field,67.85,GBR,27.0,2022
674,67.85,,Natalya SADOVA,1972-06-15,RUS,1,Bratislava (SVK),1998-06-09,1216,discus-throw,throws,female,senior,discus-throw,field,67.85,SVK,26.0,1998
676,67.84,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,6,"Olympic Stadium, Seoul (KOR)",1988-09-29,1216,discus-throw,throws,female,senior,discus-throw,field,67.84,KOR,34.0,1988
676,67.84,,Tsvetanka KHRISTOVA,1962-03-14,BUL,2,Sofia (BUL),1988-06-26,1216,discus-throw,throws,female,senior,discus-throw,field,67.84,BUL,26.0,1988
676,67.84,,Yanfeng LI,1979-05-15,CHN,1f1,Wiesbaden (GER),2012-05-12,1216,discus-throw,throws,female,senior,discus-throw,field,67.84,GER,33.0,2012
679,67.83,,Valarie ALLMAN,1995-02-23,USA,1,"Sports Park Mladost, Zagreb (CRO)",2024-09-08,1216,discus-throw,throws,female,senior,discus-throw,field,67.83,CRO,29.0,2024
680,67.82,,Galina MURAŠOVA,1955-12-22,URS,1,Moskva (URS),1983-06-20,1216,discus-throw,throws,female,senior,discus-throw,field,67.82,URS,27.0,1983
680,67.82,,Yaimé PÉREZ,1991-05-29,CUB,1,Las Tunas (CUB),2018-02-10,1216,discus-throw,throws,female,senior,discus-throw,field,67.82,CUB,26.0,2018
680,67.82,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Ostrava (TCH),1988-06-07,1216,discus-throw,throws,female,senior,discus-throw,field,67.82,TCH,34.0,1988
680,67.82,,Tatyana BELOVA,1963-02-12,URS,1,Irkutsk (URS),1987-08-10,1216,discus-throw,throws,female,senior,discus-throw,field,67.82,URS,24.0,1987
680,67.82,,Galina SAVINKOVA,1953-07-15,URS,3,"Olympic Stadium, Athina (GRE)",1982-09-08,1216,discus-throw,throws,female,senior,discus-throw,field,67.82,GRE,29.0,1982
685,67.81,,Franka DIETZSCH,1968-01-22,GER,1,Patra (GRE),1999-08-01,1216,discus-throw,throws,female,senior,discus-throw,field,67.81,GRE,31.0,1999
21,67.8,,Ilke WYLUDDA,1969-03-28,GDR,1,Neubrandenburg (GDR),1987-06-10,1215,discus-throw,throws,female,u20,discus-throw,field,67.8,GDR,18.0,1987
686,67.8,,Ilke WYLUDDA,1969-03-28,GDR,1,Neubrandenburg (GDR),1987-06-10,1215,discus-throw,throws,female,senior,discus-throw,field,67.8,GDR,18.0,1987
686,67.8,,Stefaniya SIMOVA,1963-06-05,BUL,1,Stara Zagora (BUL),1992-06-27,1215,discus-throw,throws,female,senior,discus-throw,field,67.8,BUL,29.0,1992
686,67.8,,Nicoleta GRASU,1971-09-11,ROU,1,Snagov (ROU),1998-07-19,1215,discus-throw,throws,female,senior,discus-throw,field,67.8,ROU,26.0,1998
689,67.78,,Nadine MÜLLER,1985-11-21,GER,1f1,Wiesbaden (GER),2010-05-08,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,GER,24.0,2010
689,67.78,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Praha (TCH),1988-09-06,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,TCH,34.0,1988
689,67.78,,Tsvetanka KHRISTOVA,1962-03-14,BUL,2,"Estadio Olímpico, Barcelona (ESP)",1992-08-03,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,ESP,30.0,1992
689,67.78,,Mariya VERGOVA,1950-11-03,BUL,1,Ankara (TUR),1977-09-09,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,TUR,26.0,1977
689,67.78,,Martina HELLMANN,1960-12-12,GDR,2,Leipzig (GER),1983-07-27,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,GER,22.0,1983
689,67.78,,Yaimé PÉREZ,1991-05-29,CUB,1,La Habana (CUB),2019-05-24,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,CUB,28.0,2019
689,67.78,,Yaimé PÉREZ,1991-05-29,CUB,1q1,"Khalifa International Stadium, Doha (QAT)",2019-10-02,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,QAT,28.0,2019
689,67.78,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Sports Park Mladost, Zagreb (CRO)",2019-09-03,1215,discus-throw,throws,female,senior,discus-throw,field,67.78,CRO,29.0,2019
697,67.77,,Dani STEVENS,1988-05-26,AUS,2,"Shanghai Stadium, Shanghai (CHN)",2016-05-14,1215,discus-throw,throws,female,senior,discus-throw,field,67.77,CHN,27.0,2016
697,67.77,,Valarie ALLMAN,1995-02-23,USA,1,"Letzigrund, Zürich (SUI)",2022-09-08,1215,discus-throw,throws,female,senior,discus-throw,field,67.77,SUI,27.0,2022
699,67.76,,Lyubov ZVERKOVA,1955-06-14,URS,1,Sochi (URS),1984-06-10,1215,discus-throw,throws,female,senior,discus-throw,field,67.76,URS,29.0,1984
700,67.75,,Sandra PERKOVIĆ,1990-06-21,CRO,2,"Olympiastadion, Stockholm (SWE)",2017-06-18,1214,discus-throw,throws,female,senior,discus-throw,field,67.75,SWE,27.0,2017
701,67.74,,Galina MURAŠOVA,1955-12-22,URS,1,Moskva (URS),1984-07-19,1214,discus-throw,throws,female,senior,discus-throw,field,67.74,URS,28.0,1984
701,67.74,,Florenta CRACIUNESCU,1955-05-07,ROU,1,Bucureşti (ROU),1983-05-15,1214,discus-throw,throws,female,senior,discus-throw,field,67.74,ROU,28.0,1983
701,67.74,,Valarie ALLMAN,1995-02-23,USA,1,"Prairie View, TX (USA)",2021-06-06,1214,discus-throw,throws,female,senior,discus-throw,field,67.74,USA,26.0,2021
701,67.74,,Stephanie BROWN-TRAFTON,1979-08-01,USA,1,"Wailuku, HI (USA)",2012-05-04,1214,discus-throw,throws,female,senior,discus-throw,field,67.74,USA,32.0,2012
705,67.73,,Natalya SADOVA,1972-06-15,RUS,1,Tula (RUS),2002-06-09,1214,discus-throw,throws,female,senior,discus-throw,field,67.73,RUS,30.0,2002
705,67.73,,Yaimé PÉREZ,1991-05-29,CUB,1,"Estadio Panamericano, La Habana (CUB)",2021-03-13,1214,discus-throw,throws,female,senior,discus-throw,field,67.73,CUB,29.0,2021
707,67.72,,Irina MESZYNSKI,1962-03-24,GDR,3,Potsdam (GDR),1987-07-07,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,GDR,25.0,1987
707,67.72,,Mariana LENGYEL,1953-04-14,ROU,1,Poiana Brasov (ROU),1987-07-26,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,ROU,34.0,1987
707,67.72,,Martina HELLMANN,1960-12-12,GDR,3,Celje (SLO),1984-05-05,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,SLO,23.0,1984
707,67.72,,Katerina VOGGOLI,1970-10-30,GRE,1,Athina (GRE),2004-06-10,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,GRE,33.0,2004
707,67.72,,Natalya SADOVA,1972-06-15,RUS,1,"Olympiastadion, München (GER)",1997-06-21,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,GER,25.0,1997
707,67.72,,Ilke WYLUDDA,1969-03-28,GER,1q1,"National Stadium, Tokyo (JPN)",1991-08-29,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,JPN,22.0,1991
707,67.72,,Galina MURAŠOVA,1955-12-22,URS,1,Tallinn (EST),1988-07-05,1214,discus-throw,throws,female,senior,discus-throw,field,67.72,EST,32.0,1988
714,67.71,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Sports Park Mladost, Zagreb (CRO)",2023-09-10,1214,discus-throw,throws,female,senior,discus-throw,field,67.71,CRO,33.0,2023
714,67.71,,Věra POSPÍŠILOVÁ-CECHLOVÁ,1978-11-19,CZE,1,Rethymno (GRE),2003-07-06,1214,discus-throw,throws,female,senior,discus-throw,field,67.71,GRE,24.0,2003
716,67.7,,Anastasia KELESIDOU,1972-11-28,GRE,2,Rethymno (GRE),1999-05-28,1213,discus-throw,throws,female,senior,discus-throw,field,67.7,GRE,26.0,1999
716,67.7,,Margitta DROESE-PUFE,1952-09-10,GDR,1,Erfurt (GER),1978-05-28,1213,discus-throw,throws,female,senior,discus-throw,field,67.7,GER,25.0,1978
718,67.67,,Suzy POWELL-ROOS,1976-09-03,USA,1,Maui (USA),2007-04-14,1213,discus-throw,throws,female,senior,discus-throw,field,67.67,USA,30.0,2007
719,67.66,,Faina MELNIK,1945-06-09,URS,1,Helsinki (FIN),1975-08-31,1213,discus-throw,throws,female,senior,discus-throw,field,67.66,FIN,30.0,1975
719,67.66,,Martina HELLMANN,1960-12-12,GDR,2,Dresden (GER),1990-08-18,1213,discus-throw,throws,female,senior,discus-throw,field,67.66,GER,29.0,1990
719,67.66,,Valarie ALLMAN,1995-02-23,USA,1,"Hayward Field, Eugene, OR (USA)",2023-07-09,1213,discus-throw,throws,female,senior,discus-throw,field,67.66,USA,28.0,2023
719,67.66,,Evelin JAHL,1956-03-28,GDR,1,Brno (TCH),1978-09-04,1213,discus-throw,throws,female,senior,discus-throw,field,67.66,TCH,22.0,1978
719,67.66,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Praha (TCH),1983-05-21,1213,discus-throw,throws,female,senior,discus-throw,field,67.66,TCH,28.0,1983
724,67.65,,Larisa KOROTKEVICH,1967-01-03,RUS,1,Krasnodar (RUS),1999-06-20,1213,discus-throw,throws,female,senior,discus-throw,field,67.65,RUS,32.0,1999
724,67.65,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Dinamo National Olympic Stadium, Minsk (BLR)",2019-09-09,1213,discus-throw,throws,female,senior,discus-throw,field,67.65,BLR,29.0,2019
726,67.64,,Sandra PERKOVIĆ,1990-06-21,CRO,1,Varaždin (CRO),2012-06-16,1212,discus-throw,throws,female,senior,discus-throw,field,67.64,CRO,22.0,2012
726,67.64,,Zdeňka ŠILHAVÁ,1954-06-15,TCH,1,Banská Bystrica (TCH),1983-06-11,1212,discus-throw,throws,female,senior,discus-throw,field,67.64,TCH,29.0,1983
726,67.64,,Margitta DROESE-PUFE,1952-09-10,GDR,2,Vilnius (LTU),1978-06-25,1212,discus-throw,throws,female,senior,discus-throw,field,67.64,LTU,25.0,1978
726,67.64,,Ilke WYLUDDA,1969-03-28,GER,1,"Stadio Olimpico, Roma (ITA)",1992-06-09,1212,discus-throw,throws,female,senior,discus-throw,field,67.64,ITA,23.0,1992
730,67.63,,Yaimé PÉREZ,1991-05-29,CUB,1,Las Tunas (CUB),2016-02-20,1212,discus-throw,throws,female,senior,discus-throw,field,67.63,CUB,24.0,2016
731,67.62,,Mariana LENGYEL,1953-04-14,ROU,1,Hamilton (NZL),1988-02-20,1212,discus-throw,throws,female,senior,discus-throw,field,67.62,NZL,34.0,1988
731,67.62,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Olympiastadion, Helsinki (FIN)",2012-07-01,1212,discus-throw,throws,female,senior,discus-throw,field,67.62,FIN,22.0,2012
731,67.62,,Denia CABALLERO,1990-01-13,CUB,1,Leiria (POR),2016-06-29,1212,discus-throw,throws,female,senior,discus-throw,field,67.62,POR,26.0,2016
731,67.62,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Olympiastadion, Berlin (GER)",2018-08-11,1212,discus-throw,throws,female,senior,discus-throw,field,67.62,GER,28.0,2018
731,67.62,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Stade de France, Paris-St-Denis (FRA)",2016-08-27,1212,discus-throw,throws,female,senior,discus-throw,field,67.62,FRA,26.0,2016
731,67.62,,Faina MELNIK,1945-06-09,URS,1,Budapest (HUN),1975-07-12,1212,discus-throw,throws,female,senior,discus-throw,field,67.62,HUN,30.0,1975
737,67.6,,Ellina ZVEREVA,1960-11-16,BLR,1,Staiki (BLR),1999-08-04,1212,discus-throw,throws,female,senior,discus-throw,field,67.6,BLR,38.0,1999
737,67.6,,Olga CHERNYAVSKAYA,1963-09-17,URS,1,Sochi (URS),1990-05-26,1212,discus-throw,throws,female,senior,discus-throw,field,67.6,URS,26.0,1990
737,67.6,,Irina YATCHENKO,1965-10-31,URS,2,Kiev (URS),1990-07-07,1212,discus-throw,throws,female,senior,discus-throw,field,67.6,URS,24.0,1990
737,67.6,,Faina MELNIK,1945-06-09,URS,1,Dortmund (GER),1978-07-01,1212,discus-throw,throws,female,senior,discus-throw,field,67.6,GER,33.0,1978
737,67.6,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Sports Park Mladost, Zagreb (CRO)",2018-09-04,1212,discus-throw,throws,female,senior,discus-throw,field,67.6,CRO,28.0,2018
737,67.6,,Tsvetanka KHRISTOVA,1962-03-14,BUL,1,Formia (ITA),1987-07-11,1212,discus-throw,throws,female,senior,discus-throw,field,67.6,ITA,25.0,1987
743,67.59,,Gia LEWIS-SMALLWOOD,1979-04-01,USA,1,"Hampden Park, Glasgow (GBR)",2014-07-11,1211,discus-throw,throws,female,senior,discus-throw,field,67.59,GBR,35.0,2014
744,67.58,,Faina MELNIK,1945-06-09,URS,1,Moskva (URS),1973-07-10,1211,discus-throw,throws,female,senior,discus-throw,field,67.58,URS,28.0,1973
744,67.58,,Svetla MITKOVA-SINIRTAS,1964-06-17,BUL,2,Sofia (BUL),1987-05-31,1211,discus-throw,throws,female,senior,discus-throw,field,67.58,BUL,22.0,1987
744,67.58,,Beatrice FAUMUINA,1974-10-23,NZL,1,North Shore City (NZL),1998-02-20,1211,discus-throw,throws,female,senior,discus-throw,field,67.58,NZL,23.0,1998
744,67.58,,Natalya SADOVA,1972-06-15,RUS,1,Tula (RUS),2004-07-25,1211,discus-throw,throws,female,senior,discus-throw,field,67.58,RUS,32.0,2004
748,67.57,,Nicoleta GRASU,1971-09-11,ROU,1,Bucureşti (ROU),2001-03-04,1211,discus-throw,throws,female,senior,discus-throw,field,67.57,ROU,29.0,2001
748,67.57,,Bin FENG,1994-04-03,CHN,1,"Helmut-Schön-Sportpark, Wiesbaden (GER)",2024-05-11,1211,discus-throw,throws,female,senior,discus-throw,field,67.57,GER,30.0,2024
750,67.56,,Martina HELLMANN,1960-12-12,GDR,1,Leipzig (GDR),1983-05-25,1211,discus-throw,throws,female,senior,discus-throw,field,67.56,GDR,22.0,1983
750,67.56,,Nicoleta GRASU,1971-09-11,ROU,1,Dreux (FRA),1999-06-11,1211,discus-throw,throws,female,senior,discus-throw,field,67.56,FRA,27.0,1999
752,67.55,,Valarie ALLMAN,1995-02-23,USA,2,"Sports Park Mladost, Zagreb (CRO)",2022-09-11,1211,discus-throw,throws,female,senior,discus-throw,field,67.55,CRO,27.0,2022
753,67.54,,Svetlana PETROVA,1951-12-19,URS,1,Brest (BLR),1978-09-20,1211,discus-throw,throws,female,senior,discus-throw,field,67.54,BLR,26.0,1978
754,67.53,,Denia CABALLERO,1990-01-13,CUB,2,La Habana (CUB),2016-02-13,1210,discus-throw,throws,female,senior,discus-throw,field,67.53,CUB,26.0,2016
755,67.52,,Irina MESZYNSKI,1962-03-24,GDR,2,Potsdam (GDR),1984-05-25,1210,discus-throw,throws,female,senior,discus-throw,field,67.52,GDR,22.0,1984
756,67.51,,Bin FENG,1994-04-03,CHN,2,"Stade de France, Paris (FRA)",2024-08-05,1210,discus-throw,throws,female,senior,discus-throw,field,67.51,FRA,30.0,2024
756,67.51,,Sandra PERKOVIĆ,1990-06-21,CRO,1,"Alexander Stadium, Birmingham (GBR)",2017-08-20,1210,discus-throw,throws,female,senior,discus-throw,field,67.51,GBR,27.0,2017
756,67.51,,Sandra ELKASEVIĆ,1990-06-21,CRO,3,"Stade de France, Paris (FRA)",2024-08-05,1210,discus-throw,throws,female,senior,discus-throw,field,67.51,FRA,34.0,2024
756,67.51,,Anastasia KELESIDOU,1972-11-28,GRE,2,Thessaloniki (GRE),1999-06-23,1210,discus-throw,throws,female,senior,discus-throw,field,67.51,GRE,26.0,1999
