Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
4022,77.84,,Heinz WEIS,1963-07-14,FRG,1,Kamp-Lintfort (FRG),1990-09-15,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,FRG,27.0,1990
4022,77.84,,Pavel RYEPIN,1954-06-23,URS,1,Leningrad (URS),1981-08-30,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,URS,27.0,1981
4022,77.84,,Ralf HABER,1962-08-18,GDR,1,Neubrandenburg (GDR),1989-07-21,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,GDR,26.0,1989
4022,77.84,,Pavel SEDLÁČEK,1968-04-05,CZE,1,Ostrava (CZE),1996-06-22,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,CZE,28.0,1996
4022,77.84,,Stuart RENDELL,1972-06-30,AUS,1,Auckland (NZL),2004-02-14,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,NZL,31.0,2004
4022,77.84,,Heinz WEIS,1963-07-14,GER,2q1,"Olympic Stadium, Atlanta, GA (USA)",1996-07-27,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,USA,33.0,1996
4022,77.84,,Gianpaolo URLANDO,1945-01-07,ITA,1,Pescara (ITA),1980-06-07,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,ITA,35.0,1980
4022,77.84,,Harri HUHTALA,1952-08-13,FIN,3,Lappeenranta (FIN),1984-06-28,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,FIN,31.0,1984
4022,77.84,,Aleksey SOKIRSKIY,1985-03-16,UKR,1,Kyiv (UKR),2011-08-15,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.84,UKR,26.0,2011
4036,77.83,,Krisztián PARS,1982-02-18,HUN,1,"Puskás Ferenc Stadion, Budapest (HUN)",2010-06-19,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,HUN,28.0,2010
4036,77.83,,Paweł FAJDEK,1989-06-04,POL,1,"Stadion Miejski, Chorzów (POL)",2020-08-22,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,POL,31.0,2020
4036,77.83,,Nicola VIZZONI,1973-11-04,ITA,2,Torino (ITA),2011-06-10,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,ITA,37.0,2011
214,77.83,,Jan DOLEŽÁLEK,2002-05-23,CZE,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-20,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.83,KEN,19.0,2021
214,77.83,,Bence HALÁSZ,1997-08-04,HUN,1,Szombathely (HUN),2015-09-23,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.83,HUN,18.0,2015
4036,77.83,,Aleksey ZAGORNIY,1978-05-31,RUS,2,Moskva (RUS),2005-05-20,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,RUS,26.0,2005
4036,77.83,,Adrián ANNUS,1973-06-28,HUN,8,Zagreb (CRO),2000-07-03,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,CRO,27.0,2000
4036,77.83,,Krisztián PARS,1982-02-18,HUN,1,Veszprém (HUN),2006-03-04,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,HUN,24.0,2006
4036,77.83,,Adrián ANNUS,1973-06-28,HUN,1,Budapest (HUN),2001-07-01,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,HUN,28.0,2001
4036,77.83,,Lukáš MELICH,1980-09-16,CZE,4,Dubnica nad Váhom (SVK),2013-08-21,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,SVK,32.0,2013
4036,77.83,,Holger KLOSE,1972-12-05,GER,2,Wiesbaden (GER),2005-05-29,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.83,GER,32.0,2005
4045,77.82,,Tibor GÉCSEK,1964-09-22,HUN,1,Bratislava (TCH),1988-06-08,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,TCH,23.0,1988
4045,77.82,,Heinz WEIS,1963-07-14,FRG,2,Birmingham (GBR),1989-06-24,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GBR,25.0,1989
4045,77.82,,Tibor GÉCSEK,1964-09-22,HUN,2q2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-14,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GER,28.0,1993
4045,77.82,,Vladimír MAŠKA,1973-02-06,CZE,2,Ostrava (CZE),2000-09-03,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,CZE,27.0,2000
4045,77.82,,Ilya KONOVALOV,1971-03-04,RUS,4,Rüdlingen (SUI),1999-08-29,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,SUI,28.0,1999
4045,77.82,,Balázs KISS,1972-03-21,HUN,3,"Olympiastadion, Berlin (GER)",1997-08-23,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GER,25.0,1997
4045,77.82,,Olli-Pekka KARJALAINEN,1980-03-07,FIN,2,Lahti (FIN),2006-08-17,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,FIN,26.0,2006
4,77.82,,Roland STEUK,1959-03-05,GDR,1,Berlin (GER),1978-06-15,1169.0,hammer-throw,throws,male,u20,hammer-throw,field,77.82,GER,19.0,1978
4045,77.82,,Yuriy CHEMEGA,1967-02-18,URS,1,Bryansk (URS),1990-06-17,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,URS,23.0,1990
216,77.82,,Javier CIENFUEGOS,1990-07-15,ESP,1,Madrid (ESP),2009-08-08,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.82,ESP,19.0,2009
4045,77.82,,Ralf HABER,1962-08-18,GDR,3,Celje (SLO),1984-05-05,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,SLO,21.0,1984
4045,77.82,,Albert SINKA,1962-11-22,HUN,2,Plovdiv (BUL),1987-05-16,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,BUL,24.0,1987
4045,77.82,,Albert SINKA,1962-11-22,HUN,2,Sofia (BUL),1987-05-16,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,BUL,24.0,1987
4045,77.82,,Ivan TANEV,1957-05-01,BUL,1,Stara Zagora (BUL),1987-08-01,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,BUL,30.0,1987
4045,77.82,,Roland STEUK,1959-03-05,GDR,1,Berlin (GER),1978-06-15,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GER,19.0,1978
4045,77.82,,Detlef GERSTENBERG,1957-03-05,GDR,1,Berlin (GER),1979-05-16,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GER,22.0,1979
4045,77.82,,Igor NIKULIN,1960-08-14,URS,3,Sochi (URS),1982-05-30,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,URS,21.0,1982
4045,77.82,,Sergey LITVINOV,1986-01-27,GER,2,Nikiti (GRE),2009-07-24,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GRE,23.0,2009
4045,77.82,,Bence HALÁSZ,1997-08-04,HUN,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2023-07-18,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,HUN,25.0,2023
4045,77.82,,Mykhailo HAVRYLIUK,1999-01-19,UKR,1,Ivano-Frankivsk (UKR),2021-05-29,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,UKR,22.0,2021
4045,77.82,,Aaron KANGAS,1997-07-03,FIN,1,"Someron urheilukenttä, Somero (FIN)",2020-07-25,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,FIN,23.0,2020
4045,77.82,,Benjaminas VILUCKIS,1961-03-20,URS,7,Adler (URS),1988-06-01,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,URS,27.0,1988
4045,77.82,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,7,Rethymno (GRE),2002-07-07,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,GRE,26.0,2002
4045,77.82,,Andrei VARANTSOU,1975-07-24,BLR,3,Minsk (BLR),2004-07-31,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,BLR,29.0,2004
4045,77.82,,Tibor GÉCSEK,1964-09-22,HUN,6,"Suhaim bin Hamad Stadium, Doha (QAT)",2000-10-05,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,QAT,36.0,2000
4045,77.82,,Grigoriy SHEVTSOV,1958-08-16,URS,5,Kiev (URS),1983-08-28,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.82,URS,25.0,1983
4069,77.81,,Adrián ANNUS,1973-06-28,HUN,5,Budapest (HUN),1999-09-03,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,HUN,26.0,1999
4069,77.81,,Oleksandr KRIKUN,1968-03-01,UKR,6,"Stadion Juliska, Praha (CZE)",2003-06-29,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,CZE,35.0,2003
4069,77.81,,Karsten KOBS,1971-09-16,GER,1,Dortmund (GER),2002-10-20,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,GER,31.0,2002
4069,77.81,,Adrián ANNUS,1973-06-28,HUN,2,Tokyo (JPN),1999-09-15,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,JPN,26.0,1999
4069,77.81,,Patric SUTER,1977-05-17,SUI,4,Magglingen (SUI),2004-05-29,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,SUI,27.0,2004
4069,77.81,,Krisztián PARS,1982-02-18,HUN,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2015-06-14,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,MAR,33.0,2015
4069,77.81,,Vadim DEVYATOVSKIY,1977-03-20,BLR,5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2007-09-23,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,GER,30.0,2007
4069,77.81,,Igor ASTAPKOVICH,1963-01-04,BLR,7,"Népstadion, Budapest (HUN)",1998-08-19,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,HUN,35.0,1998
4069,77.81,,Primož KOZMUS,1979-09-30,SLO,1,Rio de Janeiro (BRA),2009-05-16,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,BRA,29.0,2009
4069,77.81,,Marco LINGUA,1978-06-04,ITA,3,Zagreb (CRO),2008-09-09,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,CRO,30.0,2008
4069,77.81,,Dilshod NAZAROV,1982-05-06,TJK,4,"Mestský Stadion, Ostrava (CZE)",2017-06-27,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,CZE,35.0,2017
4069,77.81,,Yury VASILCHANKA,1994-04-01,BLR,,"Dinamo Stadium, Chisinau (MDA)",2021-05-29,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,MDA,27.0,2021
4069,77.81,,Koji MUROFUSHI,1974-10-08,JPN,1,Shizuoka (JPN),2000-05-03,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,JPN,25.0,2000
217,77.81,,Özkan BALTACI,1994-02-13,TUR,1,Denizli (TUR),2013-07-06,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.81,TUR,19.0,2013
4069,77.81,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,3q1,"Olympic Stadium, Sydney (AUS)",2000-09-23,1169.0,hammer-throw,throws,male,senior,hammer-throw,field,77.81,AUS,24.0,2000
4083,77.8,,Yuriy KASHCHENKO,1959-07-06,URS,2,Dnepropetrovsk (URS),1983-09-25,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,URS,24.0,1983
4083,77.8,,Karsten KOBS,1971-09-16,GER,1,Bonn (GER),1999-06-11,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,GER,27.0,1999
4083,77.8,,Nicolas FIGERE,1979-05-19,FRA,4,Poznan (POL),2001-06-08,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,POL,22.0,2001
4083,77.8,,Nicola VIZZONI,1973-11-04,ITA,1,Tivoli (ITA),2002-09-07,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,ITA,28.0,2002
4083,77.8,,Szymon ZIÓŁKOWSKI,1976-07-01,POL,1,Szczecin (POL),2002-07-20,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,POL,26.0,2002
4083,77.8,,Boris ZAYCHUK,1947-08-28,URS,3,Moskva (URS),1983-06-11,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,URS,35.0,1983
4083,77.8,,Aleksandr BUNEYEV,1950-12-28,URS,1,Cheboksary (URS),1980-05-31,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,URS,29.0,1980
4083,77.8,,Karsten KOBS,1971-09-16,GER,1,Rehlingen (GER),1996-05-27,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,GER,24.0,1996
4083,77.8,,Sándor VÖRÖS,1958-01-19,HUN,1,Szeged (HUN),1988-08-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,HUN,30.0,1988
4083,77.8,,Ivan TANEV,1957-05-01,BUL,1,Plovdiv (BUL),1991-08-10,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,BUL,34.0,1991
4083,77.8,,Plamen MINEV,1965-04-28,BUL,1q2,"Poljud Stadion, Split (CRO)",1990-08-30,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,CRO,25.0,1990
4083,77.8,,Jörg SCHAEFER,1959-07-17,FRG,2,Rhede (GER),1987-07-03,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,GER,27.0,1987
4083,77.8,,Declan HEGARTY,1960-10-12,IRL,1,"Walnut, CA (USA)",1985-04-28,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,USA,24.0,1985
4083,77.8,,Chris HARMSE,1973-05-31,RSA,1,Pretoria (RSA),2004-11-06,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,RSA,31.0,2004
4083,77.8,,Ali Mohamed AL ZENKAWI,1984-02-27,KUW,1,Al-Kuwait (KUW),2010-03-15,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,KUW,26.0,2010
4083,77.8,,Nicola VIZZONI,1973-11-04,ITA,5,Palma de Mallorca (ESP),1999-07-10,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,ESP,25.0,1999
4083,77.8,,Alexandros PAPADIMITRIOU,1973-06-18,GRE,1,Kos (GRE),2001-05-20,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,GRE,27.0,2001
4083,77.8,,Libor CHARFREITAG,1977-09-11,SVK,3,"Stadion Juliska, Praha (CZE)",2005-06-27,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,CZE,27.0,2005
4083,77.8,,Pavel KRYVITSKI,1984-04-17,BLR,1,Metz (FRA),2011-06-27,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,FRA,27.0,2011
4083,77.8,,Wojciech NOWICKI,1989-02-22,POL,1,"Stadion MOSiR, Kielce (POL)",2021-05-09,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,POL,32.0,2021
4083,77.8,,Mykhaylo KOKHAN,2001-01-22,UKR,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2022-05-07,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,KEN,21.0,2022
4083,77.8,,Michael BEIERL,1963-12-27,AUT,1,Ostia (ITA),1986-09-12,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,ITA,22.0,1986
4083,77.8,,Valeriy PRONKIN,1994-06-15,RUS,1,"Yunost Stadium, Adler, Sochi (RUS)",2017-05-13,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,RUS,22.0,2017
4083,77.8,,Karsten KOBS,1971-09-16,GER,2,Dortmund (GER),1996-07-20,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,GER,24.0,1996
4083,77.8,,Zoltán FÁBIÁN,1969-04-22,HUN,1,Tapolca (HUN),1998-07-04,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.8,HUN,29.0,1998
4108,77.79,,Markus ESSER,1980-02-03,GER,3,Halle (GER),2004-05-22,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,GER,24.0,2004
4108,77.79,,Vladimír MAŠKA,1973-02-06,CZE,1,Jablonec nad Nisou (CZE),1998-08-29,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,CZE,25.0,1998
4108,77.79,,Ivan TIKHON,1976-07-24,BLR,2,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,BRA,40.0,2016
4108,77.79,,Sergey LITVINOV,1986-01-27,RUS,,Yerino (RUS),2011-06-25,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,RUS,25.0,2011
4108,77.79,,Pavel KRYVITSKI,1984-04-17,BLR,1,"Fana Stadion, Bergen (NOR)",2010-06-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,NOR,26.0,2010
4108,77.79,,Alexandros PAPADIMITRIOU,1973-06-18,GRE,1,Herakleion (GRE),2004-05-30,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,GRE,30.0,2004
4108,77.79,,Alexandros PAPADIMITRIOU,1973-06-18,GRE,8,"Stade de France, Paris-St-Denis (FRA)",2003-08-25,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,FRA,30.0,2003
4108,77.79,,Andriy SKVARUK,1967-03-09,UKR,3,St. Petersburg (RUS),2000-06-18,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,RUS,33.0,2000
4108,77.79,,Maciej PAŁYSZKO,1978-01-04,POL,1,Biala Podlaska (POL),2000-06-17,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,POL,22.0,2000
4108,77.79,,Ivan TIKHON,1976-07-24,BLR,2,Yalta (UKR),2007-03-18,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,UKR,30.0,2007
4108,77.79,,Markus ESSER,1980-02-03,GER,2,Rethymno (GRE),2006-07-20,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,GRE,26.0,2006
4108,77.79,,Olli-Pekka KARJALAINEN,1980-03-07,FIN,5,Ostrava (CZE),2006-05-29,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,CZE,26.0,2006
4108,77.79,,Andrei VARANTSOU,1975-07-24,BLR,2,Minsk (BLR),2005-06-25,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.79,BLR,29.0,2005
4121,77.78,,Krisztián PARS,1982-02-18,HUN,1,"Fana Stadion, Bergen (NOR)",2009-06-20,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,NOR,27.0,2009
4121,77.78,,Heinz WEIS,1963-07-14,FRG,3q2,"Stadio Olimpico, Roma (ITA)",1987-08-31,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,ITA,24.0,1987
4121,77.78,,Johann LINDNER,1959-05-03,AUT,1,Sofia (BUL),1987-05-31,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,BUL,28.0,1987
4121,77.78,,Pavel RYEPIN,1954-06-23,URS,2,Kiev (URS),1983-08-24,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,URS,29.0,1983
4121,77.78,,Gianpaolo URLANDO,1945-01-07,ITA,1,Formia (ITA),1983-07-30,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,ITA,38.0,1983
4121,77.78,,Krisztián PARS,1982-02-18,HUN,1,Szombathely (HUN),2006-09-16,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,HUN,24.0,2006
4121,77.78,,Eşref APAK,1982-01-03,TUR,1,Ankara (TUR),2004-08-08,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,TUR,22.0,2004
4121,77.78,,James PARKER,1975-12-03,USA,2,"Eugene, OR (USA)",2004-06-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,USA,28.0,2004
4121,77.78,,Primož KOZMUS,1979-09-30,SLO,1,Trieste (ITA),2003-07-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,ITA,23.0,2003
4121,77.78,,Tibor GÉCSEK,1964-09-22,HUN,4,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,ESP,27.0,1992
4121,77.78,,Mykhaylo KOKHAN,2001-01-22,UKR,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2020-08-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,HUN,19.0,2020
4121,77.78,,Aleksey SOKIRSKIY,1985-03-16,RUS,1,Moskva (RUS),2016-07-18,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,RUS,31.0,2016
4121,77.78,,Juha TIAINEN,1955-12-05,FIN,1,Kuortane (FIN),1989-06-24,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,FIN,33.0,1989
4121,77.78,,Enrico SGRULLETTI,1965-04-24,ITA,1,Udine (ITA),1992-06-14,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,ITA,27.0,1992
4121,77.78,,Vadim KHERSONTSEV,1974-07-08,RUS,1,St. Petersburg (RUS),1998-05-13,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,RUS,23.0,1998
4121,77.78,,Rowan HAMILTON,2000-01-29,CAN,1q1,"Stade de France, Paris (FRA)",2024-08-02,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,FRA,24.0,2024
4121,77.78,,Rudy WINKLER,1994-12-06,USA,1,"Stadion Allmend, Luzern (SUI)",2022-08-30,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,SUI,27.0,2022
4121,77.78,,Alberto SÁNCHEZ,1973-02-03,CUB,1,La Habana (CUB),1998-05-15,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,CUB,25.0,1998
4121,77.78,,Olli-Pekka KARJALAINEN,1980-03-07,FIN,5q2,"Olympiastadion, München (GER)",2002-08-06,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,GER,22.0,2002
4121,77.78,,Harri HUHTALA,1952-08-13,FIN,1,Imatra (FIN),1988-07-28,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,FIN,35.0,1988
4121,77.78,,Holger KLOSE,1972-12-05,GER,5,Dortmund (GER),1999-06-26,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,GER,26.0,1999
4121,77.78,,Vitaliy ALISEVICH,1967-03-10,BLR,4,Staiki (BLR),1995-05-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.78,BLR,28.0,1995
218,77.78,,Orestis NTOUSAKIS,2002-05-02,GRE,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",2021-08-20,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.78,KEN,19.0,2021
218,77.78,,Iosif KESIDIS,2005-08-19,CYP,1,"Werferzentrum Brandberge, Halle (GER)",2023-05-20,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.78,GER,17.0,2023
5,77.78,,Mykhaylo KOKHAN,2001-01-22,UKR,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",2020-08-19,1168.0,hammer-throw,throws,male,u20,hammer-throw,field,77.78,HUN,19.0,2020
4143,77.77,,Dilshod NAZAROV,1982-05-06,TJK,1,Zhukovskiy (RUS),2014-06-27,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,RUS,32.0,2014
4143,77.77,,Mykhaylo KOKHAN,2001-01-22,UKR,2q2,"Stadio Olimpico, Roma (ITA)",2024-06-08,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,ITA,23.0,2024
4143,77.77,,Valeri SVYATOKHA,1981-07-20,BLR,3,Minsk (BLR),2012-02-24,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,BLR,30.0,2012
4143,77.77,,Bence HALÁSZ,1997-08-04,HUN,1,"Lantos Mihály Sportközpont, Budapest (HUN)",2024-05-26,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,HUN,26.0,2024
220,77.77,,Georgios PAPANASTASIOU,2005-12-09,GRE,1,"Municipal Sports Center, Tripoli (GRE)",2024-05-11,,hammer-throw-6kg,throws,male,u20,hammer-throw,field,77.77,GRE,18.0,2024
4143,77.77,,Karsten KOBS,1971-09-16,GER,1,Schönebeck (GER),2005-07-29,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,GER,33.0,2005
4143,77.77,,David CHAUSSINAND,1973-04-19,FRA,1q,Nice (FRA),2000-07-07,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,FRA,27.0,2000
4143,77.77,,Oleksandr KRIKUN,1968-03-01,UKR,3,Torino (ITA),2001-06-09,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,ITA,33.0,2001
4143,77.77,,Sergey KIRMASOV,1970-03-25,RUS,5,Tula (RUS),2000-07-24,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,RUS,30.0,2000
4143,77.77,,Dilshod NAZAROV,1982-05-06,TJK,2,Rio de Janeiro (BRA),2009-05-16,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,BRA,27.0,2009
4143,77.77,,Oleksandr KRIKUN,1968-03-01,UKR,2,Kyiv (UKR),2004-06-05,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,UKR,36.0,2004
4143,77.77,,Libor CHARFREITAG,1977-09-11,SVK,2,Halle (GER),2003-05-24,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.77,GER,25.0,2003
4154,77.76,,Olli-Pekka KARJALAINEN,1980-03-07,FIN,1,Göteborg (SWE),2007-09-08,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,SWE,27.0,2007
4154,77.76,,Tore GUSTAFSSON,1962-02-11,SWE,1,"Pullman, WA (USA)",1986-05-10,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,USA,24.0,1986
4154,77.76,,Marc ODENTHAL,1963-02-19,FRG,1,Düsseldorf (GER),1988-07-07,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,GER,25.0,1988
4154,77.76,,Olli-Pekka KARJALAINEN,1980-03-07,FIN,1,Espoo (FIN),2009-07-31,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,FIN,29.0,2009
4154,77.76,,Daniel HAUGH,1995-05-03,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2022-05-19,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,USA,27.0,2022
4154,77.76,,Daniel HAUGH,1995-05-03,USA,1,"Icahn Stadium, New York, NY (USA)",2024-06-08,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,USA,29.0,2024
4154,77.76,,Jérôme BORTOLUZZI,1982-05-20,FRA,2,Forbach (FRA),2012-05-27,1168.0,hammer-throw,throws,male,senior,hammer-throw,field,77.76,FRA,30.0,2012
