Rank,Mark,Wind,Competitor,DOB,Nationality,Position,Venue,Date,Result Score,Discipline,Type,Gender,Age Category,normalized_discpline,track_field,mark_numeric,venue_country_code,age_at_event,season
668,6335,,Laura IKAUNIECE,1992-05-31,LAT,2,"Olympiastadion, Helsinki (FIN)",2012-06-30,1141.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6335.0,FIN,20.0,2012
668,6335,,Lilli SCHWARZKOPF,1983-08-28,GER,3,"Mösle-Stadium, Götzis (AUT)",2006-05-28,1141.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6335.0,AUT,22.0,2006
671,6333,,Urszula WŁODARCZYK,1965-12-22,POL,8,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6333.0,ESP,26.0,1992
672,6332,,Eliška KLUČINOVÁ,1988-04-14,CZE,7,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6332.0,RUS,25.0,2013
672,6332,,Karin ERTL,1974-06-23,GER,3,Götzis (AUT),1999-05-30,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6332.0,AUT,24.0,1999
672,6332,,Sabine BRAUN,1965-06-19,GER,2,"Stadionring, Ratingen (GER)",2000-07-23,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6332.0,GER,35.0,2000
672,6332,,Nataliya DOBRYNSKA,1982-05-29,UKR,5,"Mösle-Stadium, Götzis (AUT)",2011-05-29,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6332.0,AUT,29.0,2011
672,6332,,Yorgelis RODRÍGUEZ,1995-01-25,CUB,1,"CIBC, Toronto (CAN)",2015-07-25,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6332.0,CAN,20.0,2015
672,6332,,Lilli SCHWARZKOPF,1983-08-28,GER,5,"Letzigrund, Zürich (SUI)",2014-08-15,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6332.0,SUI,30.0,2014
678,6331,,Valda MORKUNIENĖ,1962-01-26,URS,7,"Neckarstadion, Stuttgart (GER)",1986-08-30,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6331.0,GER,24.0,1986
678,6331,,Anastasiya MOKHNYUK,1991-01-01,UKR,12,"Mösle-Stadium, Götzis (AUT)",2015-05-31,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6331.0,AUT,24.0,2015
680,6330,,Taliyah BROOKS,1995-02-08,USA,1,"Centro Gabre Gabric, Brescia (ITA)",2024-04-28,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6330.0,ITA,29.0,2024
680,6330,,Annie KUNZ,1993-02-16,USA,6,"Mösle-Stadium, Götzis (AUT)",2023-05-28,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6330.0,AUT,30.0,2023
680,6330,,Taliyah BROOKS,1995-02-08,USA,1,"Stadio Tre Stelle, Desenzano del Garda (ITA)",2023-04-30,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6330.0,ITA,28.0,2023
680,6330,,Caroline AGNOU,1996-05-26,SUI,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2017-07-14,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6330.0,POL,21.0,2017
680,6330,,Tatyana ZHURAVLYOVA,1967-12-19,RUS,1,Oulu (FIN),1993-07-11,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6330.0,FIN,25.0,1993
685,6329,,Heike TISCHLER,1964-02-04,GDR,4,Götzis (AUT),1987-05-24,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6329.0,AUT,23.0,1987
685,6329,,Martha ARAUJO,1996-05-12,COL,1,"Pedro Grajales, Cali (COL)",2024-06-29,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6329.0,COL,28.0,2024
685,6329,,Kym CARTER-BEGEL,1964-03-12,USA,5,"Ullevi Stadium, Göteborg (SWE)",1995-08-10,1140.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6329.0,SWE,31.0,1995
688,6328,,Kateřina CACHOVÁ,1990-02-26,CZE,1,"Mestský Stadion Sletište, Kladno (CZE)",2016-06-11,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6328.0,CZE,26.0,2016
688,6328,,Tatyana ZHURAVLYOVA,1967-12-19,RUS,5,Götzis (AUT),1993-05-30,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6328.0,AUT,25.0,1993
690,6327,,Chantal BEAUGEANT,1961-02-16,FRA,4,Arles (FRA),1987-07-05,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6327.0,FRA,26.0,1987
690,6327,,Nataliya DOBRYNSKA,1982-05-29,UKR,8,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-26,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6327.0,JPN,25.0,2007
690,6327,,Erica BOUGARD,1993-07-26,USA,1,"Stadio Luigi Ridolfi, Firenze (ITA)",2018-04-28,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6327.0,ITA,24.0,2018
693,6326,,Astrid RETZKE,1973-07-13,GER,7,Götzis (AUT),2000-06-04,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6326.0,AUT,26.0,2000
693,6326,,Antoinette NANA DJIMOU,1985-08-02,FRA,8,"Luzhniki Stadion, Moskva (RUS)",2013-08-13,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6326.0,RUS,28.0,2013
693,6326,,Nadine BROERSEN,1990-04-29,NED,1,Monzón (ESP),2017-07-02,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6326.0,ESP,27.0,2017
693,6326,,Chantae MCMILLAN,1988-05-01,USA,5,"Hayward Field, Eugene, OR (USA)",2016-07-10,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6326.0,USA,28.0,2016
697,6325,,Aiga GRABUSTE,1988-03-24,LAT,3,"Olympiastadion, Helsinki (FIN)",2012-06-30,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6325.0,FIN,24.0,2012
697,6325,,Kelly SOTHERTON,1976-11-13,GBR,5,"Olympiastadion, Helsinki (FIN)",2005-08-07,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6325.0,FIN,28.0,2005
697,6325,,Liliana NĂSTASE,1962-08-01,ROU,5,"Stadio Olimpico, Roma (ITA)",1987-09-01,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6325.0,ITA,25.0,1987
697,6325,,Denise LEWIS,1972-08-27,GBR,1,Victoria (CAN),1994-08-23,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6325.0,CAN,22.0,1994
701,6324,,Dafne SCHIPPERS,1992-06-15,NED,10,"Olympic Stadium, London (GBR)",2012-08-04,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6324.0,GBR,20.0,2012
701,6324,,Ninali ZHENG,1998-11-12,CHN,,"Kadrioru staadion, Tallinn (EST)",2021-06-27,1139.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6324.0,EST,22.0,2021
703,6323,,Antoinette NANA DJIMOU,1985-08-02,FRA,7,"Olympiastadion, Berlin (GER)",2009-08-16,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6323.0,GER,24.0,2009
703,6323,,Vanessa GRIMM,1997-04-22,GER,3,"Mösle-Stadium, Götzis (AUT)",2022-05-29,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6323.0,AUT,25.0,2022
703,6323,,Sabine BRAUN,1965-06-19,FRG,4,Krefeld (GER),1985-09-08,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6323.0,GER,20.0,1985
703,6323,,Natallia SAZANOVICH,1973-08-15,BLR,3,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2001-09-05,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6323.0,AUS,28.0,2001
707,6322,,Urszula WŁODARCZYK,1965-12-22,POL,3,"Olympiastadion, Helsinki (FIN)",1994-08-09,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6322.0,FIN,28.0,1994
707,6322,,Xénia KRIZSÁN,1993-01-13,HUN,9,"National Stadium, Beijing (CHN)",2015-08-23,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6322.0,CHN,22.0,2015
709,6321,,Yekaterina SMIRNOVA,1956-10-22,URS,6,"Olympiastadion, Helsinki (FIN)",1983-08-09,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6321.0,FIN,26.0,1983
709,6321,,Lilli SCHWARZKOPF,1983-08-28,GER,5,"DS, Daegu (KOR)",2011-08-30,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6321.0,KOR,28.0,2011
709,6321,,Sofie DOKTER,2002-12-19,NED,7,"Mösle-Stadium, Götzis (AUT)",2023-05-28,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6321.0,AUT,20.0,2023
709,6321,,Laura IKAUNIECE,1992-05-31,LAT,1,"Central Stadium, Kazan (RUS)",2013-07-11,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6321.0,RUS,21.0,2013
713,6320,,Laura IKAUNIECE,1992-05-31,LAT,7,"Mösle-Stadium, Götzis (AUT)",2014-06-01,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6320.0,AUT,22.0,2014
713,6320,,Julia MÄCHTIG,1986-01-01,GER,5,"Mösle-Stadium, Götzis (AUT)",2009-05-31,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6320.0,AUT,23.0,2009
713,6320,,Jennifer OESER,1983-11-29,GER,6,"Mösle-Stadium, Götzis (AUT)",2009-05-31,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6320.0,AUT,25.0,2009
716,6319,,Carolin SCHÄFER,1991-12-05,GER,1,"Sportzentrum, Vaterstetten (GER)",2020-08-23,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6319.0,GER,28.0,2020
716,6319,,Taliyah BROOKS,1995-02-08,USA,2,"Hayward Field, Eugene, OR (USA)",2023-07-07,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6319.0,USA,28.0,2023
716,6319,,Nadine BROERSEN,1990-04-29,NED,11,"Olympic Stadium, London (GBR)",2012-08-04,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6319.0,GBR,22.0,2012
716,6319,,Marina GONCHAROVA,1986-04-26,RUS,6,"Mösle-Stadium, Götzis (AUT)",2008-06-01,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6319.0,AUT,22.0,2008
716,6319,,Nadezhda VINOGRADOVA,1958-05-01,URS,1,Götzis (AUT),1984-05-20,1138.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6319.0,AUT,26.0,1984
721,6318,,Karin RUCKSTUHL,1980-11-02,NED,6,"Mösle-Stadium, Götzis (AUT)",2005-05-29,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6318.0,AUT,24.0,2005
721,6318,,Lyudmyla YOSIPENKO,1984-09-24,UKR,1,Donetsk (UKR),2011-08-03,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6318.0,UKR,26.0,2011
721,6318,,Ninali ZHENG,1998-11-12,CHN,10,"National Stadium, Tokyo (JPN)",2021-08-05,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6318.0,JPN,22.0,2021
721,6318,,Maria HUNTINGTON,1997-03-13,FIN,4,"Mösle-Stadium, Götzis (AUT)",2021-05-30,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6318.0,AUT,24.0,2021
725,6317,,Xénia KRIZSÁN,1993-01-13,HUN,8,"Mösle-Stadium, Götzis (AUT)",2014-06-01,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,AUT,21.0,2014
725,6317,,Claudia RATH,1986-04-25,GER,2,"Stadionring, Ratingen (GER)",2013-06-16,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,GER,27.0,2013
725,6317,,Sabine BRAUN,1965-06-19,GER,7,"Olympic Stadium, Atlanta, GA (USA)",1996-07-28,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,USA,31.0,1996
725,6317,,Jane FLEMMING,1965-04-14,AUS,2,Victoria (CAN),1994-08-23,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,CAN,29.0,1994
725,6317,,Karin ERTL,1974-06-23,GER,6,"La Cartuja, Sevilla (ESP)",1999-08-22,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,ESP,25.0,1999
725,6317,,Saga VANNINEN,2003-05-04,FIN,1,"Leppävaaran Stadion, Espoo (FIN)",2023-07-14,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,FIN,20.0,2023
725,6317,,DeDee NATHAN,1968-04-20,USA,4,Talence (FRA),1999-09-19,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6317.0,FRA,31.0,1999
732,6316,,Lilli SCHWARZKOPF,1983-08-28,GER,7,"Mösle-Stadium, Götzis (AUT)",2008-06-01,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6316.0,AUT,24.0,2008
732,6316,,Lyudmila BLONSKA,1977-11-09,UKR,1,Kharkiv (UKR),2003-05-18,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6316.0,UKR,25.0,2003
732,6316,,Anouk VETTER,1993-02-04,NED,9,"Mösle-Stadium, Götzis (AUT)",2014-06-01,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6316.0,AUT,21.0,2014
732,6316,,Austra SKUJYTĖ,1979-08-12,LTU,2,"Stade Pierre Paul Bernard, Talence (FRA)",2012-09-16,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6316.0,FRA,33.0,2012
732,6316,,Vanessa GRIMM,1997-04-22,GER,5,"Mösle-Stadium, Götzis (AUT)",2021-05-30,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6316.0,AUT,24.0,2021
737,6315,,Irina BELOVA,1968-03-27,RUS,3,"Stadionring, Ratingen (GER)",2001-06-17,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6315.0,GER,33.0,2001
737,6315,,Adrianna SUŁEK,1999-04-03,POL,6,"Mösle-Stadium, Götzis (AUT)",2021-05-30,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6315.0,AUT,22.0,2021
739,6314,,Jessica ZELINKA,1981-09-03,CAN,4,"Mösle-Stadium, Götzis (AUT)",2006-05-28,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6314.0,AUT,24.0,2006
739,6314,,Claudia RATH,1986-04-25,GER,2,"Stadionring, Ratingen (GER)",2014-06-29,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6314.0,GER,28.0,2014
739,6314,,Georgia ELLENWOOD,1995-08-05,CAN,1,"Stadionring, Ratingen (GER)",2021-06-20,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6314.0,GER,25.0,2021
739,6314,,Jade O'DOWDA,1999-09-09,GBR,7,"Stadio Olimpico, Roma (ITA)",2024-06-08,1137.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6314.0,ITA,24.0,2024
743,6313,,Yelena PROKHOROVA,1978-04-16,RUS,1,"Bressanone, Trentino-Alto Adige (ITA)",2003-07-06,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6313.0,ITA,25.0,2003
743,6313,,Adriana RODRÍGUEZ,1999-07-12,CUB,2,"Estadio Panamericano, La Habana (CUB)",2021-06-19,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6313.0,CUB,21.0,2021
743,6313,,Eliška KLUČINOVÁ,1988-04-14,CZE,10,"Olympic Stadium, London (GBR)",2017-08-06,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6313.0,GBR,29.0,2017
746,6312,,Carolin SCHÄFER,1991-12-05,GER,8,"Mösle-Stadium, Götzis (AUT)",2023-05-28,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6312.0,AUT,31.0,2023
746,6312,,Rita INÁNCSI,1971-01-06,HUN,3,Lage (GER),1996-06-16,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6312.0,GER,25.0,1996
748,6311,,Antoinette NANA DJIMOU,1985-08-02,FRA,11,"Mösle-Stadium, Götzis (AUT)",2017-05-28,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6311.0,AUT,31.0,2017
748,6311,,Larisa NIKITINA,1965-04-29,RUS,4,"Olympiastadion, Helsinki (FIN)",1994-08-09,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6311.0,FIN,29.0,1994
748,6311,,Sonja KESSELSCHLÄGER,1978-01-20,GER,3,"Stadionring, Ratingen (GER)",2008-06-22,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6311.0,GER,30.0,2008
748,6311,,Nataliya DOBRYNSKA,1982-05-29,UKR,7,"Mösle-Stadium, Götzis (AUT)",2012-05-27,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6311.0,AUT,30.0,2012
752,6310,,Laura IKAUNIECE,1992-05-31,LAT,6,"Letzigrund, Zürich (SUI)",2014-08-15,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6310.0,SUI,22.0,2014
752,6310,,Claudia RATH,1986-04-25,GER,3,"Stade Pierre Paul Bernard, Talence (FRA)",2016-09-18,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6310.0,FRA,30.0,2016
752,6310,,Verena MAYR,1995-02-01,AUT,11,"National Stadium, Tokyo (JPN)",2021-08-05,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6310.0,JPN,26.0,2021
752,6310,,Urszula WŁODARCZYK,1965-12-22,POL,6,Götzis (AUT),1992-05-31,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6310.0,AUT,26.0,1992
756,6309,,Nataliya DOBRYNSKA,1982-05-29,UKR,1,"Stade Pierre Paul Bernard, Talence (FRA)",2010-09-19,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6309.0,FRA,28.0,2010
756,6309,,Barbara NWABA,1989-01-18,USA,12,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-13,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6309.0,BRA,27.0,2016
756,6309,,Antoinette NANA DJIMOU,1985-08-02,FRA,6,"DS, Daegu (KOR)",2011-08-30,1136.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6309.0,KOR,26.0,2011
759,6308,,Hanna KASYANOVA,1983-04-24,UKR,1,"Stade Pierre Paul Bernard, Talence (FRA)",2013-09-15,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,FRA,30.0,2013
759,6308,,Emma OOSTERWEGEL,1998-06-29,NED,7,"Mösle-Stadium, Götzis (AUT)",2021-05-30,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,AUT,22.0,2021
759,6308,,Jane FREDERICK,1952-04-07,USA,1,Götzis (AUT),1981-05-24,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,AUT,29.0,1981
759,6308,,Birgit GAUTZSCH,1967-12-14,GDR,5,Götzis (AUT),1990-06-17,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,AUT,22.0,1990
759,6308,,Svetlana MOSKALETS,1969-01-22,RUS,5,"Olympiastadion, Helsinki (FIN)",1994-08-09,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,FIN,25.0,1994
759,6308,,Verena PREINER,1995-02-01,AUT,5,"Mösle-Stadium, Götzis (AUT)",2018-05-27,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,AUT,23.0,2018
759,6308,,Jennifer OESER,1983-11-29,GER,10,"National Stadium, Beijing (CHN)",2015-08-23,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6308.0,CHN,31.0,2015
766,6307,,Yorgelis RODRÍGUEZ,1995-01-25,CUB,1,La Habana (CUB),2016-03-19,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6307.0,CUB,21.0,2016
766,6307,,Kelly BLAIR-LABOUNTY,1970-11-24,USA,8,"Olympic Stadium, Atlanta, GA (USA)",1996-07-28,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6307.0,USA,25.0,1996
766,6307,,Vanessa GRIMM,1997-04-22,GER,5,"Mösle-Stadium, Götzis (AUT)",2024-05-19,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6307.0,AUT,27.0,2024
766,6307,,Jackie JOHNSON,1984-09-08,USA,1,"Tempe, AZ (USA)",2008-05-10,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6307.0,USA,23.0,2008
766,6307,,Akela JONES,1995-04-22,BAR,1,"Azusa, CA (USA)",2016-04-14,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6307.0,USA,20.0,2016
766,6307,,Barbara NWABA,1989-01-18,USA,2,"Sacramento, CA (USA)",2014-06-28,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6307.0,USA,25.0,2014
772,6306,,Regla Maria CÁRDENAS,1975-01-21,CUB,6,"Ullevi Stadium, Göteborg (SWE)",1995-08-10,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6306.0,SWE,20.0,1995
772,6306,,Jennifer OESER,1983-11-29,GER,2,"Stadionring, Ratingen (GER)",2015-06-28,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6306.0,GER,31.0,2015
772,6306,,Györgyi ZSIVOCZKY-FARKAS,1985-02-13,HUN,1,"Stade Pierre Paul Bernard, Talence (FRA)",2015-09-20,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6306.0,FRA,30.0,2015
772,6306,,Hanna KASYANOVA,1983-04-24,UKR,1,"FBK Stadium, Hengelo (NED)",2008-06-29,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6306.0,NED,25.0,2008
772,6306,,Margaret SIMPSON,1981-12-31,GHA,5,Götzis (AUT),2004-05-30,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6306.0,AUT,22.0,2004
777,6305,,Chantal BEAUGEANT,1961-02-16,FRA,1,Arles (FRA),1985-09-08,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6305.0,FRA,24.0,1985
777,6305,,Anke VATER,1961-06-05,GDR,2,Götzis (AUT),1982-05-23,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6305.0,AUT,20.0,1982
777,6305,,Irina BELOVA,1968-03-27,RUS,5,"New York, NY (USA)",1998-07-22,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6305.0,USA,30.0,1998
777,6305,,Adrianna SUŁEK,1999-04-03,POL,1,"Kadrioru staadion, Tallinn (EST)",2021-07-09,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6305.0,EST,22.0,2021
781,6304,,Katarina JOHNSON-THOMPSON,1993-01-09,GBR,6,"Mösle-Stadium, Götzis (AUT)",2016-05-29,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6304.0,AUT,23.0,2016
781,6304,,Karolina TYMIŃSKA,1984-10-04,POL,4,"Stade Pierre Paul Bernard, Talence (FRA)",2008-09-14,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6304.0,FRA,23.0,2008
781,6304,,Adriana RODRÍGUEZ,1999-07-12,CUB,1,"Estadio Panamericano, La Habana (CUB)",2020-03-21,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6304.0,CUB,20.0,2020
781,6304,,María VICENTE,2001-03-28,ESP,1,"Sportplatz Lana, Lana (ITA)",2021-04-25,1135.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6304.0,ITA,20.0,2021
785,6303,,Xénia KRIZSÁN,1993-01-13,HUN,1,"Kadrioru staadion, Tallinn (EST)",2015-07-10,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6303.0,EST,22.0,2015
786,6302,,Marie COLLONVILLÉ,1973-11-23,FRA,11,"National Stadium, Beijing (CHN)",2008-08-16,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6302.0,CHN,34.0,2008
787,6301,,Annik KÄLIN,2000-04-27,SUI,4,"Mösle-Stadium, Götzis (AUT)",2022-05-29,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6301.0,AUT,22.0,2022
787,6301,,Karolina TYMIŃSKA,1984-10-04,POL,2,"Stade Pierre Paul Bernard, Talence (FRA)",2011-09-18,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6301.0,FRA,26.0,2011
1,6301,,Henriette JÆGER,2003-06-30,NOR,1,"Melløs stadion, Moss (NOR)",2020-09-13,,heptathlon-girls,combined-events,female,u18,heptathlon,mixed,6301.0,NOR,17.0,2020
789,6300,,Nadine BROERSEN,1990-04-29,NED,13,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-13,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6300.0,BRA,26.0,2016
789,6300,,Jessica SAMUELSSON,1985-03-14,SWE,12,"Olympic Stadium, London (GBR)",2012-08-04,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6300.0,GBR,27.0,2012
789,6300,,Cindy GREINER,1957-02-15,USA,9,"Estadio Olímpico, Barcelona (ESP)",1992-08-02,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6300.0,ESP,35.0,1992
792,6299,,Denise LEWIS,1972-08-27,GBR,1,Helmond (NED),1995-07-02,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6299.0,NED,22.0,1995
792,6299,,Denise LEWIS,1972-08-27,GBR,7,"Ullevi Stadium, Göteborg (SWE)",1995-08-10,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6299.0,SWE,22.0,1995
792,6299,,Nataliya DOBRYNSKA,1982-05-29,UKR,7,"Mösle-Stadium, Götzis (AUT)",2005-05-29,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6299.0,AUT,23.0,2005
792,6299,,Sabine BRAUN,1965-06-19,GER,2,Götzis (AUT),2002-06-02,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6299.0,AUT,36.0,2002
792,6299,,Sheila BURRELL,1972-01-15,USA,1,"Berkeley, CA (USA)",2002-06-20,1134.0,heptathlon,combined-events,female,senior,heptathlon,mixed,6299.0,USA,30.0,2002
